"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:41:12 PM","05","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 5:15:17 PM","03","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 5:15:19 PM","03","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 5:19:55 PM","03","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 5:19:56 PM","03","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 5:19:57 PM","02","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 5:19:58 PM","02","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 5:20:06 PM","01","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Recapture","Dam","PRO","9/20/2011 12:00:00 PM","NA","0","PROTAL","1/27/2012 12:00:00 AM","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Mark","River","TOPPEC","12/23/2009 8:30:00 AM","NA","0","TOPPEC","12/23/2009 9:30:00 AM","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Juvenile Fish Bypass Facility","BCC","5/15/2010 8:42:23 PM","01","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","TOP","2/1/2012 7:23:22 PM","26","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","TOP","2/1/2012 7:24:30 PM","22","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","5/7/2010 2:57:48 PM","A1","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","5/7/2010 2:57:49 PM","A2","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Combined Dam Location","PRO","5/7/2010 2:57:49 PM","A3","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 5:03:38 PM","17","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 5:03:39 PM","17","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 5:05:14 PM","15","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 5:05:15 PM","15","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 5:09:42 PM","13","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 5:11:06 PM","12","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 5:11:07 PM","12","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 6:01:17 PM","0F","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 6:03:53 PM","0D","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 6:04:52 PM","0D","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 6:04:53 PM","0D","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","7/17/2011 6:06:21 PM","0B","110","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:05:46 AM","04","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:05:47 AM","04","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:12:39 AM","03","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:12:40 AM","03","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:15:42 AM","02","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:15:43 AM","02","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:17:51 AM","01","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO4","7/18/2011 6:17:52 AM","01","100","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:26:30 PM","13","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:27:22 PM","10","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:27:23 PM","10","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:29:30 PM","0F","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:30:22 PM","0D","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:30:23 PM","0D","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:32:24 PM","0B","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 4:36:23 PM","05","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 5:03:02 PM","03","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 5:03:03 PM","02","120","","","1"
